ID,Dep,Nom,Code Postal,INSEE,Habitants,Densite,Surface,Longitude,Latitude,Altitude Max
33890,85,Saligny,85170,85279,1754,75,23.36,-1.41667,46.8,91
33891,85,Saint-Sulpice-en-Pareds,85410,85271,392,29,13.33,-0.833333,46.6,111
33892,85,Landeronde,85150,85118,2172,120,17.96,-1.56667,46.6667,72
33893,85,Talmont-Saint-Hilaire,85440,85288,6991,78,89.53,0.381668,46.4673,57
33894,85,Saint-Valérien,85570,85274,493,34,14.3,-0.933333,46.5333,74
33895,85,Fontaines,85200,85091,820,77,10.56,-0.816667,46.4167,28
33896,85,Auzay,85200,85009,614,44,13.79,-0.866667,46.4333,52
33897,85,Le Poiré-sur-Vie,85170,85178,7837,108,71.9,-1.51667,46.7667,83
33898,85,Saint-Benoist-sur-Mer,85540,85201,349,22,15.53,-1.35,46.4167,26
33899,85,Réaumur,85700,85187,814,36,22.09,-0.8,46.7167,187
33900,85,Saint-Georges-de-Montaigu,85600,85217,3877,115,33.61,-1.3,46.95,79
33901,85,Maillezais,85420,85133,968,47,20.33,-0.733333,46.3667,18
33902,85,Saint-Laurent-sur-Sèvre,85290,85238,3446,218,15.79,-0.883333,46.95,199
33903,85,Rocheservière,85620,85190,2970,105,28.15,-1.51667,46.9333,72
33904,85,Bois-de-Céné,85710,85024,1669,39,41.89,-1.9,46.9333,42
33905,85,Saint-Georges-de-Pointindoux,85150,85218,1545,100,15.37,-1.61667,46.65,72
33906,85,Saint-André-Treize-Voies,85260,85197,1333,70,18.96,-1.41667,46.9333,69
33907,85,Mallièvre,85590,85134,241,1204,0.2,-0.866667,46.9167,160
33908,85,Belleville-sur-Vie,85170,85019,3859,254,15.16,-1.43333,46.7833,84
33909,85,Mesnard-la-Barotière,85500,85144,1248,105,11.83,-1.1,46.8667,109
33910,85,Saint-Juire-Champgillon,85210,85235,418,20,20.75,0.972779,46.5781,116
33911,85,La Chapelle-Thémer,85210,85056,355,23,15.1,-0.933333,46.5667,97
33912,85,Saint-Paul-Mont-Penit,85670,85260,689,41,16.58,-1.66667,46.8,71
33913,85,Moutiers-les-Mauxfaits,85540,85156,1856,201,9.23,0.573334,46.4914,71
33914,85,La Couture,85320,85074,197,28,7.03,-1.26667,46.5167,60
33915,85,Château-d'Olonne,85180,85060,13353,427,31.22,-1.73333,46.5,59
33916,85,Saint-Mars-la-Réorthe,85590,85242,895,96,9.28,-0.933333,46.8667,262
33917,85,Coëx,85220,85070,3025,76,39.56,-1.76667,46.6833,61
33918,85,Cheffois,85390,85067,964,51,18.63,-0.783333,46.6667,199
33919,85,Saint-Sulpice-le-Verdon,85260,85272,901,64,14.07,-1.41667,46.9,74
33920,85,Le Givre,85540,85101,428,34,12.42,-1.38333,46.4667,72
33921,85,Velluire,85770,85299,555,58,9.54,-0.9,46.4,32
33922,85,Saint-Maixent-sur-Vie,85220,85239,929,86,10.71,-1.83333,46.7333,37
33923,85,L'Île-d'Elle,85770,85111,1447,75,19.09,-0.95,46.3333,30
33924,85,Saint-Michel-le-Cloucq,85200,85256,1260,71,17.69,-0.75,46.4833,107
33925,85,Mareuil-sur-Lay-Dissais,85320,85135,2737,106,25.65,0.782223,46.5345,78
33926,85,Saint-Jean-de-Monts,85160,85234,8192,132,61.72,-2.06667,46.7833,30
33927,85,Saint-Mathurin,85150,85250,1936,82,23.51,0.285279,46.565,44
33928,85,Rosnay,85320,85193,558,39,14.11,-1.3,46.5333,78
33929,85,La Genétouze,85190,85098,1735,132,13.12,-1.51667,46.7333,81
33930,85,La Copechagnière,85260,85072,901,93,9.68,-1.35,46.85,82
33931,85,Mervent,85200,85143,1068,48,22.23,-0.75,46.5333,112
33932,85,Saint-Aubin-des-Ormeaux,85130,85198,1299,102,12.63,-1.05,46.9833,141
33933,85,La Chapelle-Achard,85150,85052,1745,80,21.57,-1.65,46.5833,58
33934,85,Pineaux,85320,85175,587,33,17.44,-1.18333,46.5833,84
33935,85,Le Fenouiller,85800,85088,4328,243,17.81,-1.91667,46.7167,32
33936,85,Saint-Hilaire-la-Forêt,85440,85231,636,58,10.88,-1.51667,46.45,38
33937,85,Sainte-Foy,85150,85214,1816,116,15.62,-1.66667,46.55,59
33938,85,Beaulieu-sous-la-Roche,85190,85016,2053,80,25.47,-1.61667,46.6667,69
33939,85,La Tranche-sur-Mer,85360,85294,2728,154,17.63,-1.43333,46.3333,25
33940,85,Monsireigne,85110,85145,913,44,20.5,-0.933333,46.7333,137
33941,85,Sainte-Pexine,85320,85261,240,15,15.76,-1.13333,46.5667,68
33942,85,Saint-Denis-du-Payré,85580,85207,378,23,16.24,-1.26667,46.4167,29
33943,85,La Réorthe,85210,85188,1029,43,23.88,-1.05,46.6,104
33944,85,Vix,85770,85303,1760,61,28.53,-0.866667,46.3667,34
33945,85,Saint-André-Goule-d'Oie,85250,85196,1672,82,20.19,-1.2,46.8333,107
33946,85,Chavagnes-en-Paillers,85250,85065,3335,82,40.57,-1.25,46.9,92
33947,85,Grand'Landes,85670,85102,517,25,20.49,-1.65,46.8167,71
33948,85,Saint-Denis-la-Chevasse,85170,85208,2132,54,39.47,-1.35,46.8167,88
33949,85,Grosbreuil,85440,85103,2052,56,36.33,-1.61667,46.5333,72
33950,85,Bazoges-en-Paillers,85130,85013,1118,97,11.45,-1.13333,46.9,107
33951,85,La Bernardière,85610,85021,1672,116,14.3,-1.26667,47.05,76
33952,85,L'Herbergement,85260,85108,2733,163,16.75,-1.38333,46.9167,72
33953,85,La Pommeraie-sur-Sèvre,85700,85180,1058,67,15.56,-0.766667,46.8333,212
33954,85,Chaillé-sous-les-Ormeaux,85310,85043,1269,72,17.5,0.63139,46.5834,77
33955,85,Longèves,85200,85126,1226,104,11.72,-0.858333,46.4833,52
33956,85,Moreilles,85450,85149,360,18,19.68,-1.08333,46.4167,6
33957,85,Nieul-le-Dolent,85430,85161,2278,82,27.5,-1.51667,46.5833,81
33958,85,Bouin,85230,85029,2200,42,51.31,-2,46.9667,6
33959,85,Fontenay-le-Comte,85200,85092,14339,421,34.05,-0.816667,46.4667,68
33960,85,Notre-Dame-de-Riez,85270,85189,1927,131,14.62,-1.91667,46.75,19
33961,85,Péault,85320,85171,531,58,9.09,-1.21667,46.5,34
33962,85,Saint-Michel-en-l'Herm,85580,85255,2186,39,54.8,-1.25,46.35,17
33963,85,Le Girouard,85150,85099,873,34,25.1,-1.6,46.5667,72
33964,85,Sainte-Florence,85140,85212,1123,65,17.09,-1.15,46.8,107
33965,85,La Rabatelière,85250,85186,860,104,8.26,-1.25,46.8667,77
33966,85,La Tardière,85120,85289,1298,63,20.48,-0.733333,46.6667,232
33967,85,Palluau,85670,85169,1020,137,7.43,-1.61667,46.8,64
33968,85,L'Île-d'Olonne,85340,85112,2710,140,19.23,-1.78333,46.5667,32
33969,85,Saint-Martin-des-Tilleuls,85130,85247,953,67,14.03,-1.05,46.9833,189
33970,85,La Bretonnière-la-Claye,85320,85036,619,37,16.48,-1.25,46.4833,33
33971,85,Saint-Malô-du-Bois,85590,85240,1476,103,14.28,-0.9,46.9333,221
33972,85,Olonne-sur-Mer,85340,85166,13618,298,45.61,-1.78333,46.5333,49
33973,85,Saint-Hilaire-de-Voust,85120,85229,647,34,18.86,-0.666667,46.6,142
33974,85,L'Aiguillon-sur-Mer,85460,85001,2312,264,8.74,-1.3,46.3333,8
33975,85,Saint-Martin-Lars-en-Sainte-Hermine,85210,85248,396,21,18.81,-0.980833,46.5914,118
33976,85,Bouillé-Courdault,85420,85028,481,49,9.73,-0.683333,46.3833,22
33977,85,La Caillère-Saint-Hilaire,85410,85040,1071,70,15.28,-0.911111,46.6187,137
33978,85,Pouzauges,85700,85182,5460,148,36.65,-0.833333,46.7833,280
33979,85,Essarts,85140,85084,5063,90,56.24,-1.23333,46.7667,116
33980,85,Mouilleron-le-Captif,85000,85155,4647,235,19.73,-1.45,46.7167,83
33981,85,Foussais-Payré,85240,85094,1211,35,34.42,-0.683889,46.5303,117
33982,85,Dompierre-sur-Yon,85170,85081,4066,121,33.6,-1.36667,46.7333,94
33983,85,Challans,85300,85047,18686,288,64.84,-1.88333,46.85,64
33984,85,La Chapelle-Hermier,85220,85054,847,47,17.94,0.279723,46.6837,62
33985,85,Doix,85200,85080,883,66,13.31,-0.8,46.3833,18
33986,85,Saint-Germain-l'Aiguiller,85390,85219,408,48,8.43,-0.833333,46.6833,161
33987,85,La Taillée,85450,85286,551,47,11.57,-0.933333,46.3833,7
33988,85,La Chaize-Giraud,85220,85045,939,346,2.71,-1.83333,46.65,43
33989,85,Sallertaine,85300,85280,2770,56,49.45,-1.96667,46.85,18
33990,85,Givrand,85800,85100,1957,167,11.69,-1.9,46.6667,33
33991,85,Saint-Martin-des-Fontaines,85570,85245,162,28,5.64,-0.9,46.5417,87
33992,85,Châteauneuf,85710,85062,892,56,15.92,-1.91667,46.9167,34
33993,85,Saint-Urbain,85230,85273,1663,101,16.39,-2.01667,46.8667,11
33994,85,Apremont,85220,85006,1597,53,29.73,-1.75,46.75,58
33995,85,Sainte-Hermine,85210,85223,2612,75,34.47,-1.05,46.55,83
33996,85,Sérigné,85200,85281,1021,54,18.69,-0.85,46.5,98
33997,85,La Garnache,85710,85096,4493,75,59.49,-1.83333,46.8833,52
33998,85,Saint-Vincent-sur-Jard,85520,85278,1229,83,14.65,-1.55,46.4167,23
33999,85,L'Oie,85140,85165,1143,81,14.06,-1.13333,46.8,110
34000,85,Treize-Vents,85590,85296,1144,59,19.12,-0.85,46.9167,215
34001,85,La Verrie,85130,85302,3747,86,43.11,-1,46.9667,213
34002,85,Saint-Cyr-des-Gâts,85410,85205,521,24,21.08,-0.85,46.5667,132
34003,85,Commequiers,85220,85071,3021,75,40.26,-1.85,46.7667,55
34004,85,Corpe,85320,85073,912,53,17.1,-1.18333,46.5,43
34005,85,Rochetrejoux,85510,85192,869,79,10.92,-0.983333,46.8,128
34006,85,Luçon,85400,85128,9636,305,31.52,-1.16667,46.45,40
34007,85,L'Épine,85740,85083,1743,194,8.95,-2.275,46.9833,17
34008,85,Oulmes,85420,85168,738,79,9.28,-0.666667,46.4,48
34009,85,Sainte-Cécile,85110,85202,1497,45,32.73,-1.11667,46.75,107
34010,85,Thouarsais-Bouildroux,85410,85292,715,41,17.37,-0.866667,46.6167,128
34011,85,Longeville-sur-Mer,85560,85127,2377,62,38.05,0.510557,46.4245,30
34012,85,Sables-d'Olonne,85180,85194,14603,1653,8.83,-1.78333,46.5,26
34013,85,Bournezeau,85480,85034,3071,50,60.49,-1.16667,46.6333,104
34014,85,Saint-Laurent-de-la-Salle,85410,85237,371,19,19.22,-0.916667,46.5667,136
34015,85,Saint-Maurice-le-Girard,85390,85252,603,52,11.42,-0.8,46.6333,136
34016,85,Faymoreau,85240,85087,232,21,10.99,-0.633333,46.55,121
34017,85,Clouzeaux,85430,85069,2529,95,26.49,-1.51667,46.6167,77
34018,85,La Roche-sur-Yon,85000,85191,52664,601,87.52,-1.43333,46.6667,94
34019,85,Antigny,85120,85005,1029,46,22.17,-0.766667,46.6167,138
34020,85,Thorigny,85480,85291,1112,34,32.15,-1.25,46.6167,97
34021,85,La Flocellière,85700,85090,2445,83,29.19,-0.866667,46.8333,272
34022,85,Saint-Gilles-Croix-de-Vie,85800,85222,7250,707,10.25,-1.93944,46.6983,28
34023,85,Brouzils,85260,85038,2595,62,41.25,-1.31667,46.8833,78
34024,85,Angles,85750,85004,2433,70,34.27,-1.4,46.4,22
34025,85,Saint-Aubin-la-Plaine,85210,85199,480,41,11.63,-1.05,46.5167,52
34026,85,Falleron,85670,85086,1511,52,28.64,-1.7,46.8833,69
34027,85,Chaix,85200,85044,433,58,7.37,-0.866667,46.4333,37
34028,85,Marillet,85240,85136,115,27,4.25,-0.65,46.5667,114
34029,85,La Meilleraie-Tillay,85700,85140,1539,76,20.13,-0.85,46.7333,240
34030,85,Maché,85190,85130,1354,74,18.13,-1.68333,46.75,62
34031,85,Chasnais,85400,85058,651,60,10.77,-1.21667,46.4667,30
34032,85,Saint-Maurice-des-Noues,85120,85251,640,29,21.42,-0.7,46.6,129
34033,85,Marsais-Sainte-Radégonde,85570,85137,519,35,14.77,-0.883333,46.5333,98
34034,85,Le Gué-de-Velluire,85770,85105,556,43,12.81,-0.883333,46.3667,39
34035,85,Soullans,85300,85284,4088,99,41.09,-1.91667,46.8,23
34036,85,Brem-sur-Mer,85470,85243,2582,162,15.85,0.168612,46.6048,55
34037,85,Chauché,85140,85064,2249,53,41.99,-1.26667,46.8167,101
34038,85,Saint-Cyr-en-Talmondais,85540,85206,349,25,13.91,-1.33333,46.45,35
34039,85,Saint-Gervais,85230,85221,2289,54,41.9,-2.01667,46.9,34
34040,85,La Mothe-Achard,85150,85152,2631,301,8.73,-1.66667,46.6167,61
34041,85,Saint-Fulgent,85250,85215,3590,97,36.82,-1.18333,46.85,106
34042,85,Landes-Genusson,85130,85119,2290,73,31.33,-1.11667,46.9667,121
34043,85,Saint-Pierre-le-Vieux,85420,85265,966,41,23.19,-0.75,46.3833,25
34044,85,Xanton-Chassenon,85240,85306,724,37,19.24,-0.7,46.45,81
34045,85,Moutiers-sur-le-Lay,85320,85157,658,35,18.28,-1.15,46.55,57
34046,85,Chantonnay,85110,85051,8248,99,82.91,-1.05,46.6833,112
34047,85,Lucs-sur-Boulogne,85170,85129,3264,61,53.15,-1.5,46.8333,80
34048,85,Mortagne-sur-Sèvre,85290,85151,6028,274,21.94,-0.95,47,151
34049,85,Saint-Révérend,85220,85268,1332,84,15.82,-1.83333,46.7,47
34050,85,Montournais,85700,85147,1717,58,29.14,-0.766667,46.75,251
34051,85,Saint-Florent-des-Bois,85310,85213,2574,70,36.76,-1.31667,46.5833,83
34052,85,Froidfond,85300,85095,1514,70,21.51,-1.75,46.8667,64
34053,85,Landevieille,85220,85120,1228,90,13.57,-1.81667,46.6333,59
34054,85,Chambretaud,85500,85048,1457,90,16.1,-0.966667,46.9167,245
34055,85,La Jaudonnière,85110,85115,592,71,8.27,-0.933333,46.6333,116
34056,85,Saint-Hilaire-de-Riez,85270,85226,10488,214,48.85,-1.95,46.7167,33
34057,85,Le Mazeau,85420,85139,422,51,8.23,-0.666667,46.3333,12
34058,85,Magnils-Reigniers,85400,85131,1504,83,17.96,0.779723,46.4789,36
34059,85,Saint-Julien-des-Landes,85150,85236,1364,48,28.31,-1.71667,46.6333,66
34060,85,Saint-Philbert-de-Bouaine,85660,85262,2976,59,50.16,-1.51667,46.9833,55
34061,85,Saint-Sigismond,85420,85269,415,39,10.46,-0.69,46.3503,11
34062,85,Le Champ-Saint-Père,85540,85050,1674,67,24.67,-1.35,46.5,75
34063,85,Chaillé-les-Marais,85450,85042,1946,48,39.96,-1.01667,46.3833,23
34064,85,Jard-sur-Mer,85520,85114,2543,153,16.57,-1.58333,46.4167,24
34065,85,Epesses,85590,85082,2644,84,31.29,-0.9,46.8833,254
34066,85,Vouillé-les-Marais,85450,85304,690,75,9.14,-0.95,46.3833,12
34067,85,La Chapelle-Palluau,85670,85055,921,70,13.01,-1.61667,46.7833,64
34068,85,Saint-Avaugourd-des-Landes,85540,85200,941,45,20.85,-1.48501,46.5134,77
34069,85,La Châtaigneraie,85120,85059,2691,338,7.94,-0.733333,46.65,177
34070,85,L'Île-d'Yeu,85350,85113,4591,196,23.32,1.65167,46.7242,32
34071,85,Venansault,85190,85300,4490,100,44.49,-1.51667,46.6833,79
34072,85,Treize-Septiers,85600,85295,2956,135,21.84,-1.23333,46.9833,89
34073,85,Saint-Christophe-du-Ligneron,85670,85204,2478,58,42.42,-1.76667,46.8333,69
34074,85,Beauvoir-sur-Mer,85230,85018,3904,110,35.19,-2.05,46.9167,26
34075,85,La Chapelle-aux-Lys,85120,85053,250,23,10.56,-0.65,46.6333,230
34076,85,Tallud-Sainte-Gemme,85390,85287,472,25,18.57,-0.866667,46.6833,142
34077,85,La Chaize-le-Vicomte,85310,85046,3414,68,49.51,-1.3,46.6667,112
34078,85,Nesmy,85310,85160,2615,106,24.52,-1.4,46.5833,79
34079,85,Bazoges-en-Pareds,85390,85014,1167,34,33.83,-0.9,46.65,122
34080,85,Herbiers,85500,85109,15229,171,88.78,-1.01667,46.8667,245
34081,85,Châtelliers-Châteaumur,85700,85063,705,38,18.13,-0.819722,46.8553,240
34082,85,Saint-Mesmin,85700,85254,1788,68,26.28,-0.733333,46.8,248
34083,85,L'Hermenault,85570,85110,849,74,11.42,-0.916667,46.5167,72
34084,85,Sigournais,85110,85282,835,45,18.3,-0.966667,46.7,106
34085,85,Chavagnes-les-Redoux,85390,85066,793,59,13.34,-0.9,46.7167,114
34086,85,Château-Guibert,85320,85061,1461,41,35.16,-1.23333,46.5833,84
34087,85,Pouillé,85570,85181,647,37,17.48,-0.95,46.5167,62
34088,85,Nalliers,85370,85159,2209,65,33.61,-1.03333,46.4667,44
34089,85,Avrillé,85440,85010,1238,49,25.03,-1.5,46.4667,64
34090,85,Bourneau,85200,85033,787,48,16.36,-0.816667,46.55,122
34091,85,Montreuil,85200,85148,807,67,12.03,-0.833333,46.4,23
34092,85,Mouilleron-en-Pareds,85390,85154,1314,65,19.97,-0.85,46.6667,182
34093,85,Menomblet,85700,85141,639,30,20.95,-0.716667,46.7333,215
34094,85,Boulogne,85140,85030,765,62,12.23,-1.31667,46.8,93
34095,85,La Faute-sur-Mer,85460,85307,828,119,6.94,-1.31667,46.3167,17
34096,85,Grues,85580,85104,811,17,47.18,-1.3,46.3833,15
34097,85,Le Bernard,85560,85022,1055,38,27.37,-1.46667,46.4333,55
34098,85,Montaigu,85600,85146,5050,1666,3.03,-1.31667,46.9833,57
34099,85,La Boissière-de-Montaigu,85600,85025,2093,71,29.1,-1.18333,46.95,97
34100,85,L'Orbrie,85200,85167,833,86,9.63,-0.783333,46.4833,104
34101,85,Sainte-Flaive-des-Loups,85150,85211,2135,59,36.11,-1.58333,46.6167,77
34102,85,Maillé,85420,85132,764,43,17.66,-0.79,46.3425,13
34103,85,Puyravault,85450,85185,657,38,17.07,-1.08333,46.3667,7
34104,85,La Bruffière,85530,85039,3640,90,40.42,-1.2,47.0167,103
34105,85,La Guérinière,85680,85106,1478,189,7.82,-2.23333,46.9667,20
34106,85,Pissotte,85200,85176,1219,101,11.96,-0.8,46.4833,107
34107,85,Martinet,85150,85138,870,48,18.11,-1.68333,46.6833,63
34108,85,Cezais,85410,85041,318,26,12.22,-0.818611,46.5895,118
34109,85,Aubigny,85430,85008,3046,118,25.79,-1.45,46.6,77
34110,85,Saint-Étienne-de-Brillouet,85210,85209,516,27,18.93,-0.983333,46.5167,60
34111,85,Curzon,85540,85077,459,77,5.9,-1.3,46.45,23
34112,85,Triaize,85580,85297,1039,17,58.8,-1.2,46.3833,17
34113,85,Champagné-les-Marais,85450,85049,1700,34,49.82,-1.13333,46.3667,6
34114,85,Mouchamps,85640,85153,2676,48,55,-1.06667,46.7833,121
34115,85,Sainte-Gemme-la-Plaine,85400,85216,1951,54,35.52,-1.1,46.4833,44
34116,85,Beaurepaire,85500,85017,2185,90,24.19,-1.08333,46.9167,129
34117,85,Le Langon,85370,85121,1102,46,23.74,-0.95,46.4333,39
34118,85,Le Perrier,85300,85172,1859,55,33.22,-2,46.8167,4
34119,85,Saint-Paul-en-Pareds,85500,85259,1204,97,12.32,-1,46.8167,181
34120,85,Mouzeuil-Saint-Martin,85370,85158,1141,44,25.85,-0.984722,46.4659,44
34121,85,Puy-de-Serre,85240,85184,303,21,13.81,-0.666667,46.5667,124
34122,85,Tiffauges,85130,85293,1489,150,9.92,-1.1,47.0167,113
34123,85,Noirmoutier-en-l'Île,85330,85163,4567,233,19.59,-2.225,47.0083,20
34124,85,Le Tablier,85310,85285,640,68,9.28,0.65639,46.5748,81
34125,85,Saint-Hilaire-des-Loges,85240,85227,1957,55,35.2,-0.666667,46.4667,93
34126,85,Nieul-sur-l'Autise,85240,85162,1243,54,22.63,-0.683333,46.4333,58
34127,85,Saint-Prouant,85110,85266,1479,115,12.86,-0.966667,46.7667,118
34128,85,Vendrennes,85250,85301,1492,88,16.92,-1.11667,46.8167,111
34129,85,Le Boupère,85510,85031,2956,67,43.48,-0.916667,46.8,155
34130,85,Aizenay,85190,85003,8107,100,81.06,-1.61667,46.7333,76
34131,85,La Boissière-des-Landes,85430,85026,1300,54,23.74,-1.46667,46.5667,82
34132,85,Fougeré,85480,85093,1072,39,26.89,-1.23333,46.65,110
34133,85,Benet,85490,85020,3696,73,50.01,-0.6,46.3667,84
34134,85,Cugand,85610,85076,3269,242,13.47,-1.25,47.0667,71
34135,85,Saint-Étienne-du-Bois,85670,85210,1940,65,29.44,-1.6,46.8333,64
34136,85,Saint-Martin-des-Noyers,85140,85246,2228,53,41.74,-1.18333,46.7167,118
34137,85,Saint-Hilaire-le-Vouhis,85480,85232,980,33,28.91,-1.13333,46.6833,109
34138,85,Saint-Pierre-du-Chemin,85120,85264,1355,45,29.65,-0.7,46.6833,237
34139,85,Beaufou,85170,85015,1177,40,29.06,0.469445,46.8237,74
34140,85,Petosse,85570,85174,606,38,15.9,-0.916667,46.4833,58
34141,85,Thiré,85210,85290,563,48,11.6,-0.983333,46.55,59
34142,85,Bessay,85320,85023,412,38,10.79,-1.15,46.5333,48
34143,85,La Merlatière,85140,85142,908,61,14.86,-1.3,46.7667,106
34144,85,Notre-Dame-de-Monts,85690,85164,1876,90,20.62,-2.15,46.8333,20
34145,85,Boufféré,85600,85027,2922,176,16.55,-1.35,46.9667,59
34146,85,Barbâtre,85630,85011,1793,143,12.47,-2.18333,46.95,18
34147,85,La Barre-de-Monts,85550,85012,2157,77,27.81,-2.13333,46.8833,26
34148,85,Saint-Michel-Mont-Mercure,85700,85257,1984,77,25.76,-0.883333,46.8333,290
34149,85,La Ferrière,85280,85089,4858,102,47.17,-1.31667,46.7167,105
34150,85,L'Aiguillon-sur-Vie,85220,85002,1693,72,23.22,-1.83333,46.6667,49
34151,86,Paizay-le-Sec,86300,86187,455,13,34.65,0.783333,46.5833,143
34152,86,Mignaloux-Beauvoir,86550,86157,3973,184,21.56,0.416667,46.55,141
34153,86,Saïx,86120,86250,248,10,22.55,0.000277778,47.1333,117
34154,86,Ligugé,86240,86133,3062,134,22.77,0.333333,46.5167,149
34155,86,Vouzailles,86170,86299,551,34,15.77,0.083333,46.7,154
34156,86,La Puye,86260,86202,583,24,23.57,0.75,46.65,141
34157,86,Voulon,86700,86296,399,48,8.31,0.233333,46.35,145
34158,86,Celle-Lévescault,86600,86045,1350,31,42.67,0.183333,46.4333,159
34159,86,Coussay,86110,86085,264,13,20.14,0.2,46.8333,149
34160,86,Payré,86700,86188,1008,38,26.13,0.2,46.3333,154
34161,86,Coulombiers,86600,86083,1083,38,27.93,0.183333,46.4833,156
34162,86,Chatain,86250,86063,289,13,22.05,0.433333,46.0667,193
34163,86,Craon,86110,86087,199,9,21.58,0.033333,46.7833,142
34164,86,Dienne,86410,86094,519,31,16.56,0.55,46.45,139
34165,86,Ceaux-en-Couhé,86700,86043,510,31,16.22,0.233333,46.3167,150
34166,86,La Bussière,86310,86040,350,10,32.09,0.816667,46.6167,143
34167,86,Magné,86160,86141,631,31,20.01,0.4,46.35,144
34168,86,Aulnay,86330,86013,104,12,8.01,0.091667,46.9083,87
34169,86,Pindray,86500,86191,255,9,26.74,0.816667,46.4833,155
34170,86,Ouzilly,86380,86184,871,81,10.63,0.366667,46.7833,102
34171,86,Mairé,86270,86143,171,8,20.57,0.75,46.85,144
34172,86,Amberre,86110,86002,525,33,15.63,0.15,46.7833,123
34173,86,Saint-Rémy-sur-Creuse,86220,86241,403,31,12.94,0.683333,46.95,123
34174,86,Chalandray,86190,86050,781,31,24.97,-0.00222222,46.6667,171
34175,86,Trois-Moutiers,86120,86274,1067,29,35.94,0.016667,47.0667,123
34176,86,Chiré-en-Montreuil,86190,86074,880,41,21.41,0.133333,46.65,159
34177,86,Leugny,86220,86130,448,28,15.74,0.7,46.9167,144
34178,86,Vernon,86340,86284,623,16,38.38,0.483333,46.45,139
34179,86,Antran,86100,86007,1155,48,23.82,0.533333,46.85,158
34180,86,Le Rochereau,86170,86208,730,81,8.93,0.166667,46.7167,148
34181,86,Millac,86150,86159,508,12,40.59,0.683333,46.1833,216
34182,86,Le Vigeant,86150,86289,669,10,64.36,0.65,46.2333,191
34183,86,Mazeuil,86110,86154,233,17,13.63,0.1,46.7833,125
34184,86,La Chapelle-Bâton,86250,86055,353,11,29.68,0.4,46.1833,165
34185,86,Cherves,86170,86073,560,21,25.81,0.016667,46.7167,169
34186,86,Gizay,86340,86105,384,18,20.76,0.416667,46.4333,138
34187,86,Luchapt,86430,86138,284,10,26.39,0.783333,46.0167,229
34188,86,Jardres,86800,86114,1124,54,20.74,0.566667,46.5667,133
34189,86,Port-de-Piles,86220,86195,545,102,5.32,0.6,47,49
34190,86,Montmorillon,86500,86165,6387,112,57,0.866667,46.4333,168
34191,86,Ceaux-en-Loudun,86200,86044,599,20,28.89,0.233333,47.0167,109
34192,86,Ormes,86220,86183,1640,67,24.22,0.6,46.9667,116
34193,86,Chabournay,86380,86048,924,158,5.84,0.266667,46.7167,110
34194,86,Availles-en-Châtellerault,86530,86014,1619,104,15.46,0.579167,46.7548,135
34195,86,Pleumartin,86450,86193,1211,50,23.92,0.733333,46.75,144
34196,86,Avanton,86170,86016,1815,168,10.8,0.316667,46.6667,132
34197,86,La Roche-Rigault,86200,86079,535,20,25.64,0.178056,46.9695,121
34198,86,Voulême,86400,86295,376,33,11.12,0.233333,46.1,167
34199,86,La Trimouille,86290,86273,971,23,41.65,1.05,46.4667,183
34200,86,Roiffé,86120,86210,693,28,24.3,0.05,47.1333,118
34201,86,Chapelle-Viviers,86300,86059,453,31,14.53,0.726667,46.4837,152
34202,86,Saint-Saviol,86400,86247,497,45,10.81,0.233333,46.1333,143
34203,86,Berthegon,86420,86023,279,26,10.61,0.266667,46.9,136
34204,86,Prinçay,86420,86201,236,14,16.59,0.25,46.9333,146
34205,86,Vendeuvre-du-Poitou,86380,86281,3019,72,41.62,0.316667,46.7333,158
34206,86,Morton,86120,86169,372,46,7.99,-0.016667,47.1167,49
34207,86,Châtillon,86700,86067,231,39,5.92,0.2,46.3167,147
34208,86,Leigné-sur-Usseau,86230,86127,457,40,11.23,0.466667,46.9167,162
